sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,4,1,0,0,256,256,512,65536,0,65536.0,1191.12979622802,1194.7118714370497,-3.582075209029618,1191.12979622802,1194.7118714370497,-3.582075209029618,0.00628266438324598,0.005281375071794719,0.5098837058683664,1.2775564005264484
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,5,1,1,256,256,512,512,65536,0,65536.0,349.00037391246553,348.9508816194467,0.04949229301885377,349.00037391246553,348.9508816194467,0.04949229301885377,0.006304804975075578,0.005061754831368764,0.2759553995479962,0.44680089260498557
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,6,1,2,512,256,768,512,65425,7358,94857.0,8982.1075340514,9019.255089230011,-37.147555178610986,2670.411372948872,2692.741622403616,-22.330249454743864,0.008987023630282915,0.011357477002494478,0.38179664063572305,0.6719190579032669
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,7,1,3,768,256,1024,512,65536,2510,75576.0,10844.918127878462,10852.30050984164,-7.382381963179339,7918.918356137034,7922.110954968672,-3.192598831639861,0.006758566059046278,0.0029567312749452686,0.14687430606633292,1.647698585766008
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,8,2,0,0,512,256,768,65437,3140,77997.0,6261.208271856696,6128.453064614843,132.7552072418537,2618.5213506513624,2589.8471488206383,28.674201830723707,0.007247664806849929,0.010217672118427374,0.36842735538919297,2.4192100913788446
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,9,2,1,256,512,512,768,65245,1432,70973.0,4736.813868784868,4735.532009547001,1.281859237866863,2149.6486272582874,2139.0279683431004,10.620658915187022,0.0059483584420538015,0.0072470943351097515,0.5486866874689702,0.5702900602529972
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,10,2,2,512,512,768,768,65245,15543,127417.0,21422.403873141957,21433.943592837124,-11.539719695164553,7553.0370470518155,7584.332320269417,-31.295273217599746,0.019718260176085453,0.023447355926653556,0.4585282589650243,0.8505041220115388
48,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_270_020.png,11,2,3,768,512,1024,768,65045,15287,126193.0,31806.666164422924,31635.306142509922,171.36002191300707,16911.409689648608,16865.25378496537,46.15590468323916,0.023975887604422794,0.011667355509802971,0.17816838885243869,2.12760300441915
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,0,0,0,0,0,256,256,65536,8,65568.0,324.73707082644717,319.3203049363568,5.416765890090342,324.4118020377164,318.9952846587186,5.416517378997838,0.008492501375996794,0.014255834869880748,1.1261663449305173,2.1119911034005376
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,1,0,1,256,0,512,256,65536,72,65824.0,585.2768152130161,582.2849499334887,2.9918652795274054,581.8612905129867,578.8736454858177,2.9876450271689183,0.008821779609063664,0.013653371592246343,1.1405830002287112,1.5197518136122408
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,2,0,2,512,0,768,256,65536,126,66040.0,296.74265600108697,291.5503205703745,5.192335430712499,293.3835920885124,288.18417658012424,5.199415508388163,0.008341499340469766,0.01374270107168185,0.7995028162821414,2.62701363823751
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,3,0,3,768,0,1024,256,65536,202,66344.0,884.5778415077634,910.5822639033272,-26.004422395563648,872.1402943451919,897.8420433118781,-25.701748966686086,0.006597564647604409,0.013653531880178343,1.1076782217355954,2.096118084180144
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,4,1,0,0,256,256,512,65536,299,66732.0,1434.7743614624758,1407.004498555977,27.769862906498748,1422.0287742109308,1395.1544511132834,26.874323097647522,0.008332879803862273,0.0070581065129382186,0.48165343322901016,1.602701376461227
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,5,1,1,256,256,512,512,65536,11187,110284.0,722.4981696613023,723.9790318541183,-1.480862192815962,465.17367482791394,468.27937365521495,-3.1056988273010586,0.007843997201679236,0.009673814808771221,0.6576312034411451,0.6774793067621033
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,6,1,2,512,256,768,512,65536,32873,197028.0,1531.747015881922,1532.6414925287945,-0.894476646872552,419.98041286112186,416.6126115243646,3.367801336757285,0.004648915619574519,0.011310488291444373,0.49127746685031815,0.23648707000283728
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,7,1,3,768,256,1024,512,65536,23627,160044.0,1173.118833665183,1201.849869909658,-28.73103624447501,559.5066401108479,555.8897080482943,3.6169320625535377,0.004791922213568345,0.008959569818409781,0.49802001369414917,0.6237904733187176
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,8,2,0,0,512,256,768,65536,0,65536.0,715.7507558376112,714.2522886782583,1.4984671593529741,715.7507558376112,714.2522886782583,1.4984671593529741,0.007015641121402715,0.0061465597998871455,0.40689783886856196,2.4702830209803133
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,9,2,1,256,512,512,768,65536,0,65536.0,237.73568349270178,234.41703409188744,3.3186494008143637,237.73568349270178,234.41703409188744,3.3186494008143637,0.006302686967290769,0.006061245763175249,0.5538402161553899,1.4035566134939212
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,10,2,2,512,512,768,768,65536,0,65536.0,586.04758908768,587.5579479539412,-1.5103588662611314,586.04758908768,587.5579479539412,-1.5103588662611314,0.006223165804465108,0.005539778284006723,0.27325102069452933,0.47533103886107
49,indoors,scene_00020,indoors/scene_00020/scan_00187,val/indoors/scene_00020/scan_00187/00020_00187_indoors_280_030.png,11,2,3,768,512,1024,768,65381,10235,106321.0,14543.238359166935,14499.782783543209,43.45557562372813,4205.58311145772,4170.428525113975,35.154586343744995,0.01121651878075461,0.0063185103114604775,0.3708777618838375,0.8979692925525821
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,0,0,0,0,0,256,256,65226,16088,129578.0,49071.51910400562,48926.90914996581,144.60995403981136,23650.879599407126,23625.426901103827,25.452698303297083,0.00963715639175786,0.02509547815326215,0.9006239677828175,-0.3803459342889552
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,1,0,1,256,0,512,256,65477,4642,84045.0,17699.740449131692,18332.11308845383,-632.3726393221347,12621.357156458673,12839.77735878715,-218.42020232847833,0.014472850642778957,0.02756770866378688,0.9441536202903996,1.2618604959563753
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,2,0,2,512,0,768,256,65524,1365,70984.0,7961.609342013761,7989.6510505801,-28.041708566338883,5861.087443419935,5861.792379576218,-0.7049361562830749,0.004487215349485289,0.008689176090345573,0.5169382764556302,2.1244133851970783
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,3,0,3,768,0,1024,256,65536,0,65536.0,1220.6588097763206,1214.3675922432406,6.291217533079957,1220.6588097763206,1214.3675922432406,6.291217533079957,0.00676349974283383,0.008073989853808496,1.1277906796221921,2.1671814207192783
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,4,1,0,0,256,256,512,65536,16206,130360.0,25379.832305226017,25336.298844854617,43.533460371399734,13473.189574111368,13398.130444017204,75.05913009416328,0.006250081431809195,0.019977310990682284,1.0247555920128877,0.10608901238298249
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,5,1,1,256,256,512,512,65514,6637,92062.0,20889.587033995303,19743.399277047578,1146.1877569477247,12694.634511552842,12239.83378599718,454.80072555566073,0.007997619657312877,0.02511691986850989,0.6895154631909378,1.7028141041123042
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,6,1,2,512,256,768,512,65511,1386,71055.0,8709.990627100997,8773.126405376119,-63.13577827512088,6304.803717818288,6334.082112023358,-29.27839420507078,0.004739882221546158,0.008464797495171771,0.42582934351323454,2.278416148486142
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,7,1,3,768,256,1024,512,65536,0,65536.0,1761.8285833876735,1759.2906772329613,2.5379061547121036,1761.8285833876735,1759.2906772329613,2.5379061547121036,0.005281689909683257,0.0077588730024094835,0.545440913461121,3.677422732570559
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,8,2,0,0,512,256,768,65338,21982,153266.0,26341.752308662446,26084.53372097432,257.2185876881252,11297.568768110586,11206.122066020482,91.44670209010452,0.008657215681025896,0.02087233896997512,0.8964332301888315,0.3361085278428457
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,9,2,1,256,512,512,768,65328,9018,101400.0,24651.441279149753,24715.212483610077,-63.771204460322,13846.956357334064,13856.43052222376,-9.474164889697768,0.010023167677318045,0.028341990554076206,0.7960070193108042,1.721542700220291
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,10,2,2,512,512,768,768,65502,1234,70438.0,10398.122208356599,10439.104510076368,-40.98230171976759,7876.408183715863,7879.499855989805,-3.0916722739428764,0.004478661179088788,0.008121152262842867,0.6504986989917093,1.6514919083035744
50,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_090_000.png,11,2,3,768,512,1024,768,65536,0,65536.0,2953.0611838522746,2953.0807025177933,-0.01951866551848458,2953.0611838522746,2953.0807025177933,-0.01951866551848458,0.004811741319957464,0.007758620400364357,0.8695477191222474,2.4699139944742936
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,0,0,0,0,0,256,256,65536,4644,84112.0,22735.46414570897,21754.83241794862,980.6317277603498,15859.806769634142,14964.917014414867,894.889755219275,0.008724963595844308,0.01605358320777885,0.5093337455269505,-0.31160097605073245
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,1,0,1,256,0,512,256,64252,21863,151704.0,52703.8787009044,57973.53573390588,-5269.6570330014765,24291.041517169033,27054.039272993235,-2762.9977558242035,0.01270486695947029,0.032782163897985744,0.9134521765593759,-0.18571903362042133
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,2,0,2,512,0,768,256,65399,3459,79235.0,17988.85485660939,17781.874321724135,206.9805348852529,11611.133151662929,11504.534882421332,106.59826924159668,0.007830568958613246,0.022855173574771934,0.6843423160386362,2.5002616507541293
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,3,0,3,768,0,1024,256,65522,1301,70726.0,5090.688074035115,5051.213173779945,39.47490025516984,3112.5280729099813,3108.218556803501,4.309516106480649,0.0046972589783593165,0.007452666752159228,0.440645894557978,3.85434317097819
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,4,1,0,0,256,256,512,65323,6655,91943.0,17348.824696800995,17516.245605288295,-167.42090848729976,10880.408291195241,10570.367946597622,310.0403445976196,0.009197579617672508,0.009424375399244084,0.31178157942986556,0.10958538451375908
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,5,1,1,256,256,512,512,65363,10120,105843.0,32204.270981075428,10446509.419342998,-10414305.148361925,15829.487607404364,10109415.364007816,-10093585.87640041,0.009250180096153932,0.023184907793106977,0.726215190149693,0.08710892081261841
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,6,1,2,512,256,768,512,65473,3839,80829.0,13111.965888335591,12749.98324665209,361.9826416835029,7851.759005479712,7715.258862892932,136.5001425867808,0.013523489042688028,0.018238758723363585,0.6189300434771444,2.6793636116061723
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,7,1,3,768,256,1024,512,65503,1264,70559.0,5091.9921917514785,4897.158396604646,194.83379514683165,2952.327148671529,2862.471794666715,89.85535400481395,0.004592939150827608,0.007107791207271584,0.4759652960559481,3.779500663740147
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,8,2,0,0,512,256,768,65536,5628,88048.0,14363.831424368153,14651.2221051007,-287.39068073254697,9435.085266038539,9544.310249730283,-109.224983691743,0.008743129753883371,0.0071448848643203425,0.2164679906781351,0.6844093874972924
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,9,2,1,256,512,512,768,65536,12586,115880.0,19218.397648678874,21632.90407715142,-2414.5064284725436,13627.737273071696,14420.491521889233,-792.7542488175345,0.00584722936736025,0.015814457689563775,1.1094667206360884,-0.8701720479220787
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,10,2,2,512,512,768,768,65515,5825,88815.0,13686.689940231381,12789.913199382536,896.7767408488435,7069.67565852996,6727.855863369776,341.8197951601843,0.00794334691393372,0.015193107680460827,0.41151097300527084,3.4320321387361403
51,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_100_010.png,11,2,3,768,512,1024,768,65492,1261,70536.0,5251.458286728077,5174.339247335286,77.11903939279108,3064.2726820328653,3019.6145855905447,44.6580964423204,0.004576421850049483,0.006713282838560755,0.5169485519304962,3.7140222714614146
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,0,0,0,0,0,256,256,65484,6612,91932.0,21544.684499509225,22440.477591728362,-895.7930922191366,13225.47485495879,13592.872644059946,-367.3977891011588,0.008009153412823787,0.012062209111825564,0.5639711931820525,0.10494761436734619
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,1,0,1,256,0,512,256,65300,6498,91292.0,14464.51283408452,14359.285851225588,105.22698285892987,9401.635377363156,9324.98697077362,76.64840658953668,0.010141485533963998,0.010282858420998133,0.24438398252419885,-0.06402507476805537
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,2,0,2,512,0,768,256,65224,9848,104616.0,28206.274747756208,25927.9963470501,2278.2784007061086,13837.406627514778,13098.607127347233,738.7995001675449,0.009821197753623384,0.036373398675289506,1.1970339170108197,-0.48869612982118354
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,3,0,3,768,0,1024,256,65475,3672,80163.0,22888.623918360114,21703.658689677777,1184.9652286823389,14597.669573198451,13933.813692641339,663.8558805571126,0.01434553688318098,0.029331652649854902,0.7822712981545172,3.968996084616256
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,4,1,0,0,256,256,512,65524,4588,83876.0,19551.863049868898,20187.37598139476,-635.5129315258594,12836.274801640775,13121.69410301133,-285.4193013705551,0.008366038141094812,0.012377584684763349,0.488311263366813,0.10523499450468833
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,5,1,1,256,256,512,512,65518,4649,84114.0,11330.184489946525,11373.014651572641,-42.83016162611586,8494.436051028972,8511.830609614013,-17.394558585042954,0.00878885862215451,0.005762762065412016,0.21221327537918733,0.3902185649303351
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,6,1,2,512,256,768,512,65536,9163,102188.0,11371.542435319005,10279.187066818617,1092.3553685003874,6463.622531325896,6024.180448340102,439.44208298579366,0.006080403479690211,0.030253074434342508,1.937877395791689,-1.4383590779811875
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,7,1,3,768,256,1024,512,65505,5566,87769.0,31913.062668940795,30256.393083286337,1656.6695856544602,18044.647492377997,17339.77521422969,704.8722781483119,0.007776531761974272,0.025542762978829896,0.6343531475431188,4.139650431428598
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,8,2,0,0,512,256,768,65444,3938,81196.0,18874.36352846903,18171.701351688916,702.6621767801166,11263.515185105432,10985.636942826175,277.87824227925546,0.008920800399148804,0.010874359459919002,0.3717746544332249,0.6758745677238154
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,9,2,1,256,512,512,768,65536,2417,75204.0,9356.306000529774,9382.370141417388,-26.064140887614705,6363.155598958717,6369.440174687365,-6.284575728648436,0.010025877429831218,0.005392052700924067,0.267917040762253,0.5025705486914546
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,10,2,2,512,512,768,768,65226,17030,133346.0,25983.876827023832,24995.736812626576,988.1400143972578,8948.163635292878,8564.994558146449,383.1690771464273,0.010407498447570508,0.03276518268908228,1.0780070498422654,1.0149040191835248
52,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_110_000.png,11,2,3,768,512,1024,768,65437,4540,83597.0,30567.081336529856,30458.87206455061,108.20927197924334,19242.534663036146,19218.163766203565,24.370896832580783,0.007228977144692778,0.026763189327530735,1.1485400929611282,2.9839380662828536
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,0,0,0,0,0,256,256,65536,0,65536.0,2915.0440720011916,2918.810202751706,-3.7661307505141517,2915.0440720011916,2918.810202751706,-3.7661307505141517,0.005089395611854963,0.0004225157527663586,0.46926754326567227,2.3650787787896883
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,1,0,1,256,0,512,256,65423,5330,86743.0,11200.783503723553,11130.942897100082,69.84060662347026,5715.523544236559,5694.554949456295,20.968594780263814,0.009224174005664216,0.01702315669069294,0.532780516446411,0.9983027390774699
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,2,0,2,512,0,768,256,65487,6012,89535.0,12368.897628341636,12811.471510314666,-442.57388197302987,5500.932557362814,5949.072317217214,-448.13975985439964,0.010504191181718383,0.01943938434969299,0.6304878406194895,-0.09735233666347079
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,3,0,3,768,0,1024,256,64621,20807,147849.0,38001.753676085704,40577.90250493911,-2576.1488288534065,11108.578726429838,12225.931395410555,-1117.3526689807154,0.01110113517152347,0.03196318769086203,1.2200089454540668,-0.2609400349538469
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,4,1,0,0,256,256,512,65536,0,65536.0,3363.9816035128833,3366.9826137340915,-3.0010102212083014,3363.9816035128833,3366.9826137340915,-3.0010102212083014,0.004597139021838072,0.0005742760796074588,0.10556204078025166,3.68326140041091
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,5,1,1,256,256,512,512,65495,6659,92131.0,14240.665973547857,14893.871864003151,-653.2058904552953,6475.500441119182,6786.14109772166,-310.6406566024777,0.007977365304930078,0.011261951054456413,0.36313408314398327,0.7546527240404677
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,6,1,2,512,256,768,512,65311,7109,93747.0,13061.900935897713,13259.25670747931,-197.35577158159526,6761.9317321691915,6855.65249231109,-93.72076014189852,0.010187085553785013,0.011128502856051978,0.36028211206268307,0.012492047533717122
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,7,1,3,768,256,1024,512,65375,8872,100863.0,18377.964980546654,155192719.37569746,-155174341.41071692,7943.46254739068,52733410.80422364,-52725467.34167625,0.008486128012126363,0.02804283219278787,0.9601289437649639,-0.30649634890298044
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,8,2,0,0,512,256,768,65536,1390,71096.0,6933.614095719307,6706.903290469836,226.71080524947007,4756.364376603212,4699.794495201002,56.569881402210356,0.006047078400450151,0.003171404896461013,1.1265157037444011,0.007740880664834693
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,9,2,1,256,512,512,768,65524,4962,85372.0,13472.506555982112,13841.389222055373,-368.88266607326193,7001.630743737718,7181.4817716020725,-179.85102786435485,0.008600034121509597,0.012261631922403171,0.38615038845938826,0.6552219123563245
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,10,2,2,512,512,768,768,65536,5296,86720.0,13330.713391019286,13441.466946701776,-110.75355568248939,8489.954132531773,8570.508559815169,-80.55442728339612,0.008335792098026313,0.007953616596865363,0.2590825577102992,0.8172549506793083
53,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_010.png,11,2,3,768,512,1024,768,65536,12054,113752.0,15507.05647231001,18410.782104824648,-2903.7256325146363,8537.229182118266,9476.17678210235,-938.9475999840847,0.006207882063200965,0.020910268863405676,2.5225644222766124,0.8086895272282268
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,0,0,0,0,0,256,256,65536,0,65536.0,5335.5801705326385,5342.357525909652,-6.777355377013647,5335.5801705326385,5342.357525909652,-6.777355377013647,0.00644615164275487,0.0017192864607250193,0.6729857552845092,0.22209789195795804
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,1,0,1,256,0,512,256,65536,0,65536.0,5922.1956960438565,5920.31275202938,1.8829440144757679,5922.1956960438565,5920.31275202938,1.8829440144757679,0.006372065644247828,0.0019031559256961744,0.6393832563911696,0.2558394471229357
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,2,0,2,512,0,768,256,65536,0,65536.0,5883.121974160038,5887.263983634415,-4.142009474377247,5883.121974160038,5887.263983634415,-4.142009474377247,0.006415044628642799,0.0018507475590783776,0.6777741753117602,0.10273646409502091
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,3,0,3,768,0,1024,256,65536,0,65536.0,4724.00000172768,4632.617263087194,91.38273864048529,4724.00000172768,4632.617263087194,91.38273864048529,0.006658893632148423,0.007075404675928934,0.12385941974459583,2.07539709620241
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,4,1,0,0,256,256,512,65536,0,65536.0,1422.6309823013796,1422.0275751351608,0.603407166218866,1422.6309823013796,1422.0275751351608,0.603407166218866,0.005287895066707719,0.002439800174266236,1.4063240525423846,-1.3409947162617524
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,5,1,1,256,256,512,512,65536,985,69476.0,1678.6646330108388,1676.6523529629226,2.0122800479162795,1503.83521713184,1501.5014562489364,2.3337608829034755,0.006474621171931547,0.0026826832114614546,0.47327566300135016,0.8823962929873689
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,6,1,2,512,256,768,512,65536,935,69276.0,1619.142302537135,1609.5234448852898,9.618857651845598,1486.3444237570423,1476.1932235931804,10.151200163861752,0.006067327842445267,0.0026563285670053944,0.6672599237950468,0.25137260851264087
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,7,1,3,768,256,1024,512,63012,16074,127308.0,45663.13693927122,45781.20570275215,-118.0687634809286,9961.950422723734,9986.732423083593,-24.782000359859328,0.006992959100772746,0.01684931024454587,0.7002494465161462,1.4394286412120276
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,8,2,0,0,512,256,768,65536,0,65536.0,5721.962549905467,5712.108968647217,9.853581258250426,5721.962549905467,5712.108968647217,9.853581258250426,0.0050380695568446624,0.002840885784795213,1.0063923493089624,0.10719333209791815
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,9,2,1,256,512,512,768,65397,20263,146449.0,28004.97206058028,29346.984594686975,-1342.0125341067003,10681.11102552859,10826.111682043444,-145.00065651485457,0.009124781036018876,0.01983739533703248,0.7444766411014652,0.013237742354057095
54,indoors,scene_00021,indoors/scene_00021/scan_00188,val/indoors/scene_00021/scan_00188/00021_00188_indoors_120_030.png,10,2,2,512,512,768,768,65484,9736,104428.0,35254.62821120726,35382.61070924792,-127.98249804066585,20109.31173136471,20348.908102749254,-239.59637138454747,0.010620525600641927,0.017315608754286033,0.5261320020716405,-0.36718027733156466
